index,magnitude,phase_angle,is_predicted,,,Magnitude01,Angle01
408,24728.38477,46.3981239,FALSE,,,24728.38427,46.39812225
409,24728.38477,46.66741094,FALSE,,,24728.38427,46.66741241
410,24726.91992,46.69607383,TRUE,,,24737.53954,46.90805469
411,24728.38477,47.1486968,FALSE,,,24728.38427,47.14869696
412,24728.38477,47.39506856,FALSE,,,24728.38427,47.39506881
413,24728.38477,47.63570978,FALSE,,,24728.38427,47.63571109
414,24728.38477,47.86489336,FALSE,,,24728.38427,47.86489421
415,24728.32617,48.08262272,TRUE,,,24728.38427,48.11699564
416,24728.38477,48.35763687,FALSE,,,24728.38427,48.35763791
417,24728.38477,48.60973915,FALSE,,,24728.38427,48.60973934
418,24728.38477,48.84465326,FALSE,,,24728.38427,48.84465203
419,24728.29297,49.06238603,TRUE,,,24728.38427,49.08529431
420,24728.38477,49.32593571,FALSE,,,24728.38427,49.32593658
421,24728.38477,49.56658035,FALSE,,,24728.38427,49.56657886
422,24728.38477,49.81867922,FALSE,,,24728.38427,49.81868029
423,24728.44922,50.08223573,TRUE,,,24728.38427,50.05932256
424,24728.38477,50.29996509,FALSE,,,24728.38427,50.29996483
425,24728.38477,50.5348792,FALSE,,,24728.38427,50.53487753
426,24728.38477,50.76978989,FALSE,,,24728.38427,50.76979023
427,24728.38477,51.004704,FALSE,,,24728.38427,51.00470292
428,24728.38477,51.2396147,FALSE,,,24728.38427,51.23961562
429,24728.38477,51.48598645,FALSE,,,24728.38427,51.48598747
430,24728.38477,51.72663109,FALSE,,,24728.38427,51.72662974
431,24728.38477,51.96727232,FALSE,,,24728.38427,51.96727202
432,24728.38477,52.2193746,FALSE,,,24728.38427,52.21937345
433,24737.53906,52.46574635,FALSE,,,24737.53954,52.4657453
434,24737.53906,52.70638758,FALSE,,,24737.53954,52.70638757
435,24728.38477,52.93557116,FALSE,,,24728.38427,52.93557069
436,24737.53906,53.17621239,FALSE,,,24737.53954,53.17621297
437,24737.53906,53.41685361,FALSE,,,24737.53954,53.41685524
438,24728.38477,53.65776463,TRUE,,,24737.53954,53.64603836
439,24710.08008,53.89922206,TRUE,,,24737.53954,53.87522148
440,24737.53906,54.10440436,FALSE,,,24737.53954,54.10440459
441,24737.53906,54.34504558,FALSE,,,24737.53954,54.34504687
442,24737.53906,54.58569022,FALSE,,,24737.53954,54.58568914
443,24737.53906,54.82634169,TRUE,,,24737.53954,54.83779057
444,24737.53906,55.06697267,FALSE,,,24737.53954,55.06697369
445,24737.53906,55.32480548,FALSE,,,24737.53954,55.3248047
446,24737.53906,55.07843373,FALSE,,,24737.53954,55.07843285
447,24737.53906,55.31907496,FALSE,,,24737.53954,55.31907512
448,24737.53906,55.54825854,FALSE,,,24737.53954,55.54825824
449,24737.53906,55.78889976,FALSE,,,24737.53954,55.78890051
450,24737.53906,56.01808335,FALSE,,,24737.53954,56.01808363
451,24737.53906,56.25872457,FALSE,,,24737.53954,56.2587259
452,24737.53906,56.48790815,FALSE,,,24737.53954,56.48790902
453,24737.53906,56.72855279,FALSE,,,24737.53954,56.7285513
454,24737.53906,56.95773296,FALSE,,,24737.53954,56.95773441
455,24737.53906,57.1983776,FALSE,,,24737.53954,57.19837669
456,24737.53906,57.43902224,FALSE,,,24737.53954,57.43901896
457,24737.53906,57.68539399,FALSE,,,24737.53954,57.68539081
458,24737.53906,57.90884363,FALSE,,,24737.53954,57.90884435
459,24737.53906,58.14948486,FALSE,,,24737.53954,58.14948663
460,24737.53906,58.37867186,FALSE,,,24737.53954,58.37866975
461,24737.53906,58.60785202,FALSE,,,24737.53954,58.60785286
462,24737.53906,58.83703219,TRUE,,,24737.53954,58.84849514
463,24737.53906,59.08913447,FALSE,,,24737.53954,59.08913741
464,24737.53906,59.31832147,FALSE,,,24737.53954,59.31832053
465,24728.38477,59.56469322,FALSE,,,24728.38427,59.56469238
466,24710.17188,59.82854343,TRUE,,,24728.38427,59.78814592
467,24737.53906,60.02879092,FALSE,,,24737.53954,60.0287882
468,24737.53906,60.26943214,FALSE,,,24737.53954,60.26943047
469,24737.53906,60.49861231,FALSE,,,24737.53954,60.49861359
470,24728.38477,60.72779931,FALSE,,,24728.38427,60.72779671
471,24728.38477,60.95697947,FALSE,,,24728.38427,60.95697982
472,24728.38477,61.18615964,FALSE,,,24728.38427,61.18616294
473,24728.38477,61.41534664,FALSE,,,24728.38427,61.41534606
474,24728.38477,61.65598786,FALSE,,,24728.38427,61.65598833
475,24728.38477,61.89662909,FALSE,,,24728.38427,61.89663061
476,24728.38477,62.13727714,TRUE,,,24728.38427,62.12581373
477,24728.38477,62.35499625,FALSE,,,24728.38427,62.35499684
478,24728.38477,62.57845272,FALSE,,,24728.38427,62.57845038
479,24728.38477,62.81909395,FALSE,,,24728.38427,62.81909266
480,24737.53906,63.05973517,FALSE,,,24737.53954,63.05973493
481,24737.53906,63.30610693,FALSE,,,24737.53954,63.30610678
482,24737.53906,63.54674815,FALSE,,,24737.53954,63.54674906
483,24737.53906,63.78738938,FALSE,,,24737.53954,63.78739133
484,24737.53906,64.03949166,FALSE,,,24737.53954,64.03949276
485,24737.53906,64.28013288,FALSE,,,24737.53954,64.28013504
486,24737.53906,64.51505041,FALSE,,,24737.53954,64.51504773
487,24737.53906,64.75569163,FALSE,,,24737.53954,64.75569001
488,24737.53906,64.99633286,FALSE,,,24737.53954,64.99633228
489,24737.53906,65.23697408,FALSE,,,24737.53954,65.23697455
490,24737.53906,65.47761531,FALSE,,,24737.53954,65.47761683
491,24755.84961,65.73544812,FALSE,,,24755.85008,65.73544784
492,24755.84961,65.9875504,FALSE,,,24755.85008,65.98754927
493,24755.84961,66.23965268,FALSE,,,24755.85008,66.2396507
494,24755.84961,66.48602444,FALSE,,,24755.85008,66.48602255
495,24755.81836,66.72667249,TRUE,,,24755.85008,66.74958313
496,24755.72266,66.96159685,TRUE,,,24755.85008,66.99595498
497,24755.84961,67.25951604,FALSE,,,24755.85008,67.25951557
498,24755.84961,67.48869621,FALSE,,,24755.85008,67.48869869
499,24755.84961,67.71788321,FALSE,,,24755.85008,67.71788181
500,24755.84961,67.94708386,TRUE,,,24755.85008,67.95852408
501,24755.84961,68.20489618,FALSE,,,24755.85008,68.20489593
502,24755.84961,68.44553741,FALSE,,,24755.85008,68.44553821
503,24755.84961,68.69763969,FALSE,,,24755.85008,68.69763964
504,24765.00586,68.94974197,FALSE,,,24765.00535,68.94974107
505,24765.00586,69.19611373,FALSE,,,24765.00535,69.19611292
506,24765.00586,68.96692673,FALSE,,,24765.00535,68.9669298
507,24765.00586,69.21902901,FALSE,,,24765.00535,69.21903123
508,24765.00586,69.46540076,FALSE,,,24765.00535,69.46540308
509,24765.00586,69.7289641,FALSE,,,24765.00535,69.72896367
510,24765.10938,70.00972586,TRUE,,,24765.00535,69.95814679
511,24765.00586,70.19879233,FALSE,,,24765.00535,70.19878906
512,24765.00586,70.43943355,FALSE,,,24765.00535,70.43943133
513,24765.00586,70.66861372,FALSE,,,24765.00535,70.66861445
514,24765.00586,70.90925494,FALSE,,,24765.00535,70.90925673
515,24765.00586,71.1556267,FALSE,,,24765.00535,71.15562858
516,24765.00586,71.39626792,FALSE,,,24765.00535,71.39627085
517,24755.84961,71.6483702,FALSE,,,24755.85008,71.64837228
518,24737.60352,71.91222724,TRUE,,,24755.85008,71.8775554
519,24765.00586,72.11819843,FALSE,,,24765.00535,72.11819767
520,24765.00586,72.36457018,FALSE,,,24765.00535,72.36456953
521,24765.00586,72.59948088,FALSE,,,24765.00535,72.59948222
522,24765.00586,72.8401221,FALSE,,,24765.00535,72.84012449
523,24755.84961,73.0693091,FALSE,,,24755.85008,73.06930761
524,24755.84961,73.31568085,FALSE,,,24755.85008,73.31567946
525,24755.84961,73.54486102,FALSE,,,24755.85008,73.54486258
526,24755.84961,73.77977855,FALSE,,,24755.85008,73.77977528
527,24755.84961,74.00895871,FALSE,,,24755.85008,74.0089584
528,24755.84961,74.24959994,FALSE,,,24755.85008,74.24960067
529,24755.84961,74.49597169,FALSE,,,24755.85008,74.49597252
530,24755.84961,74.74807397,FALSE,,,24755.85008,74.74807395
531,24755.84961,74.9887152,FALSE,,,24755.85008,74.98871623
532,24755.84961,75.22935642,FALSE,,,24755.85008,75.2293585
533,24755.84961,75.44708236,FALSE,,,24755.85008,75.44708246
534,24755.84961,75.68772359,FALSE,,,24755.85008,75.68772474
535,24755.84961,75.93982587,FALSE,,,24755.85008,75.93982617
536,24755.84961,76.17473657,FALSE,,,24755.85008,76.17473886
537,24755.75781,76.39246251,TRUE,,,24755.85008,76.41538114
538,24755.49023,76.59300369,TRUE,,,24755.85008,76.65602341
539,24755.84961,76.86801443,FALSE,,,24755.85008,76.86801779
540,24763.03711,78.01939308,TRUE,,,24755.85008,77.10866007
541,24755.84961,77.33784265,FALSE,,,24755.85008,77.33784319
542,24755.84961,77.57848388,FALSE,,,24755.85008,77.57848546
543,24755.84961,77.80767087,FALSE,,,24755.85008,77.80766858
544,24755.84961,78.0483121,FALSE,,,24755.85008,78.04831085
545,24755.84961,78.26603804,FALSE,,,24755.85008,78.26603481
546,24755.84961,78.49521821,FALSE,,,24755.85008,78.49521793
547,24755.9082,78.7358526,TRUE,,,24755.85008,78.73586021
548,24755.84961,78.98796171,FALSE,,,24755.85008,78.98796164
549,24758.78711,79.74420026,TRUE,,,24755.85008,79.21714475
550,24755.84961,79.45778994,FALSE,,,24755.85008,79.45778703
551,24755.84961,79.6869701,FALSE,,,24755.85008,79.68697015
552,24755.84961,79.93907239,FALSE,,,24755.85008,79.93907158
553,24755.84961,80.17971361,FALSE,,,24755.85008,80.17971385
554,24737.53906,80.40889378,FALSE,,,24737.53954,80.40889697
555,24755.84961,80.64954183,FALSE,,,24755.85008,80.64953924
556,24755.84961,80.878722,FALSE,,,24755.85008,80.87872236
557,24755.84961,81.10790217,FALSE,,,24755.85008,81.10790548
558,24737.53906,81.33708917,FALSE,,,24737.53954,81.3370886
559,24700.91797,81.56679526,TRUE,,,24737.53954,81.56627171
560,24737.53906,81.80691739,FALSE,,,24737.53954,81.80691399
561,24758.40039,82.516294,TRUE,,,24737.53954,82.04755626
562,24737.53906,82.25955402,FALSE,,,24737.53954,82.25955065
563,24737.53906,82.49446472,FALSE,,,24737.53954,82.49446334
564,24728.38477,82.72937542,FALSE,,,24728.38427,82.72937604
565,24719.22852,82.94710136,FALSE,,,24719.229,82.9471
566,24719.22852,82.71791436,FALSE,,,24719.229,82.71791688
567,24719.22852,82.92990977,FALSE,,,24719.229,82.92991127
568,24719.22852,83.13617465,FALSE,,,24719.229,83.13617607
569,24710.07422,83.35963112,FALSE,,,24710.07373,83.35962961
570,24710.07422,83.60600288,FALSE,,,24710.07373,83.60600147
571,24710.07422,83.82945251,FALSE,,,24710.07373,83.82945501
572,24710.07422,84.04717845,FALSE,,,24710.07373,84.04717897
573,24710.07422,84.26490439,FALSE,,,24710.07373,84.26490293
574,24700.91797,84.49981509,FALSE,,,24700.91846,84.49981563
575,24700.91797,84.71754103,FALSE,,,24700.91846,84.71753959
576,24709.98828,84.91784316,TRUE,,,24700.91846,84.95818186
577,24691.76367,85.1759082,FALSE,,,24691.76319,85.17590582
578,24700.91797,85.40508836,FALSE,,,24700.91846,85.40508894
579,24691.76367,85.62854483,FALSE,,,24691.76319,85.62854248
580,24691.76367,85.84626394,FALSE,,,24691.76319,85.84626644
581,24691.76367,86.07545094,FALSE,,,24691.76319,86.07544956
582,24691.76367,86.32755322,FALSE,,,24691.76319,86.32755099
583,24691.76367,86.55673339,FALSE,,,24691.76319,86.55673411
584,24691.76367,86.79737461,FALSE,,,24691.76319,86.79737638
585,24691.76367,87.03801584,FALSE,,,24691.76319,87.03801866
586,24691.76367,87.29011812,FALSE,,,24691.76319,87.29012009
587,24691.76367,87.51930512,FALSE,,,24691.76319,87.51930321
588,24691.76367,87.76567687,FALSE,,,24691.76319,87.76567506
589,24691.85938,88.02923338,TRUE,,,24691.76319,87.99485818
590,24691.76367,88.23549826,FALSE,,,24691.76319,88.23550045
591,24691.76367,88.47613949,FALSE,,,24691.76319,88.47614272
592,24691.76367,88.71678754,FALSE,,,24691.76319,88.716785
593,24682.60742,88.95742877,FALSE,,,24682.60792,88.95742727
594,24682.60742,89.20953105,FALSE,,,24682.60792,89.2095287
595,24691.76367,89.45590281,FALSE,,,24691.76319,89.45590055
596,24691.76367,89.71945931,FALSE,,,24691.76319,89.71946114
597,24691.76367,89.93718525,FALSE,,,24691.76319,89.9371851
598,24691.76367,90.18928754,FALSE,,,24691.76319,90.18928653
599,24682.60742,90.43565929,FALSE,,,24682.60792,90.43565838
600,24691.76367,90.67630052,FALSE,,,24691.76319,90.67630066
601,24691.76367,90.9284028,FALSE,,,24691.76319,90.92840209
602,24691.76367,91.16904402,FALSE,,,24691.76319,91.16904436
603,24691.70117,91.39823102,TRUE,,,24691.76319,91.39822748
604,24691.76367,91.63887224,FALSE,,,24691.76319,91.63886975
605,24691.76367,91.89669823,FALSE,,,24691.76319,91.89670076
606,24691.76367,92.15453104,FALSE,,,24691.76319,92.15453177
607,24691.76367,92.39517226,FALSE,,,24691.76319,92.39517404
608,24691.76367,92.63581349,FALSE,,,24691.76319,92.63581632
609,24691.76367,92.87646154,FALSE,,,24691.76319,92.87645859
610,24691.76367,93.12855699,FALSE,,,24691.76319,93.12856002
611,24691.76367,93.3863898,FALSE,,,24691.76319,93.38639103
612,24691.76367,93.64995314,FALSE,,,24691.76319,93.64995161
613,24691.76367,93.88486384,FALSE,,,24691.76319,93.88486431
614,24700.91797,94.12550507,FALSE,,,24700.91846,94.12550658
615,24691.76367,94.35469206,FALSE,,,24691.76319,94.3546897
616,24691.76367,94.61824857,FALSE,,,24691.76319,94.61825029
617,24691.76367,94.86462033,FALSE,,,24691.76319,94.86462214
618,24691.66797,95.09381415,TRUE,,,24691.76319,95.11672357
619,24691.38867,95.30583689,TRUE,,,24691.76319,95.35736584
620,24691.76367,95.60946612,FALSE,,,24691.76319,95.60946727
621,24691.76367,95.85010734,FALSE,,,24691.76319,95.85010955
622,24691.76367,96.10794015,FALSE,,,24691.76319,96.10794056
623,24691.76367,96.36004243,FALSE,,,24691.76319,96.36004199
624,24691.76367,96.61787524,FALSE,,,24691.76319,96.61787299
625,24700.91797,96.87570122,FALSE,,,24700.91846,96.875704
626,24700.91797,96.65798211,FALSE,,,24700.91846,96.65798004
627,24691.76367,96.89862334,FALSE,,,24691.76319,96.89862231
628,24691.76367,97.15645615,FALSE,,,24691.76319,97.15645332
629,24691.76367,97.42001266,FALSE,,,24691.76319,97.42001391
630,24691.76367,97.64919966,FALSE,,,24691.76319,97.64919702
631,24691.76367,97.90702564,FALSE,,,24691.76319,97.90702803
632,24700.91797,98.13621264,FALSE,,,24700.91846,98.13621115
633,24691.76367,98.38831492,FALSE,,,24691.76319,98.38831258
634,24691.76367,98.63468667,FALSE,,,24691.76319,98.63468443
635,24700.88477,98.87506152,TRUE,,,24691.76319,98.87532671
636,24691.76367,99.12743018,FALSE,,,24691.76319,99.12742814
637,24700.91797,99.38525616,FALSE,,,24700.91846,99.38525914
638,24700.91797,99.62590421,FALSE,,,24700.91846,99.62590142
639,24691.76367,99.87799967,FALSE,,,24691.76319,99.87800285
640,24691.76367,100.1186477,FALSE,,,24691.76319,100.1186451
641,24691.76367,100.3764737,FALSE,,,24691.76319,100.3764761
642,24691.86328,100.6514844,TRUE,,,24691.76319,100.6171184
643,24691.76367,100.8692172,FALSE,,,24691.76319,100.8692198
644,24694.375,101.5968236,TRUE,,,24691.76319,101.1098621
645,24691.76367,101.3791523,FALSE,,,24691.76319,101.3791523
646,24691.76367,101.6255241,FALSE,,,24691.76319,101.6255241
647,24691.76367,101.8661653,FALSE,,,24691.76319,101.8661664
648,24691.76367,102.1068065,FALSE,,,24691.76319,102.1068087
649,24691.76367,102.3474477,FALSE,,,24691.76319,102.3474509
650,24691.76367,102.59955,FALSE,,,24691.76319,102.5995524
651,24682.60742,102.8573828,FALSE,,,24682.60792,102.8573834
652,24664.32813,103.1212467,TRUE,,,24682.60792,103.1152144
653,24682.60742,103.3558569,FALSE,,,24682.60792,103.3558567
654,24694.4668,104.0943574,TRUE,,,24682.60792,103.5850398
655,24682.60742,103.8371393,FALSE,,,24682.60792,103.8371412
656,24682.60742,104.0892416,FALSE,,,24682.60792,104.0892426
657,24673.45313,104.3470744,FALSE,,,24673.45265,104.3470736
658,24655.17773,104.6109383,TRUE,,,24682.60792,104.5877159
659,24673.45313,104.8455484,FALSE,,,24673.45265,104.8455469
660,24682.60742,105.0861897,FALSE,,,24682.60792,105.0861892
661,24682.60742,105.349753,FALSE,,,24682.60792,105.3497498
662,24682.60742,105.5846637,FALSE,,,24682.60792,105.5846625
663,24673.45313,105.8253049,FALSE,,,24673.45265,105.8253048
664,24673.45313,106.0659461,FALSE,,,24673.45265,106.065947
665,24673.45313,106.3180484,FALSE,,,24673.45265,106.3180485
666,24673.51758,106.5816186,TRUE,,,24673.45265,106.5701499
667,24673.45313,106.7993309,FALSE,,,24673.45265,106.799333
668,24673.45313,107.0457026,FALSE,,,24673.45265,107.0457049
669,24673.45313,107.309266,FALSE,,,24673.45265,107.3092655
670,24664.29688,107.5499072,FALSE,,,24664.29738,107.5499077
671,24673.45313,107.80774,FALSE,,,24673.45265,107.8077387
672,24673.45313,108.0483812,FALSE,,,24673.45265,108.048381
673,24673.45313,108.306214,FALSE,,,24673.45265,108.306212
674,24664.29688,108.5468553,FALSE,,,24664.29738,108.5468543
675,24664.29688,108.7874965,FALSE,,,24664.29738,108.7874966
676,24664.29688,109.0281377,FALSE,,,24664.29738,109.0281388
677,24664.29688,109.2745095,FALSE,,,24664.29738,109.2745107
678,24664.29688,109.5151507,FALSE,,,24664.29738,109.515153
679,24664.26563,109.7500682,TRUE,,,24664.29738,109.7500657
680,24655.14258,109.9792484,FALSE,,,24655.14211,109.9792488
681,24639.17383,110.6675197,TRUE,,,24655.14211,110.2485389
682,24655.14258,110.4891835,FALSE,,,24655.14211,110.4891812
683,24655.14258,110.7355552,FALSE,,,24655.14211,110.7355531
684,24664.29688,110.9876575,FALSE,,,24664.29738,110.9876545
685,24664.29688,111.2454835,FALSE,,,24664.29738,111.2454855
686,24664.29688,111.0392186,FALSE,,,24664.29738,111.0392207
687,24655.14258,111.2970514,FALSE,,,24655.14211,111.2970517
688,24664.29688,111.5548842,FALSE,,,24664.29738,111.5548827
689,24664.29688,111.8184408,FALSE,,,24664.29738,111.8184433
690,24664.29688,112.0476277,FALSE,,,24664.29738,112.0476264
691,24664.11914,112.2424521,TRUE,,,24664.29738,112.3054574
692,24664.29688,112.5690171,FALSE,,,24664.29738,112.569018
693,24664.29688,112.8554957,FALSE,,,24664.29738,112.8554969
694,24664.29688,113.1247896,FALSE,,,24664.29738,113.1247871
695,24673.45313,113.3883461,FALSE,,,24673.45265,113.3883477
696,24673.45313,113.6461789,FALSE,,,24673.45265,113.6461787
697,24664.29688,113.8982812,FALSE,,,24664.29738,113.8982801
698,24664.29688,114.156114,FALSE,,,24664.29738,114.1561111
699,24673.45313,114.4196705,FALSE,,,24673.45265,114.4196717
700,24673.45313,114.6774965,FALSE,,,24673.45265,114.6775027
701,24664.26367,114.9298856,TRUE,,,24673.45265,114.9467929
702,24673.45313,115.1988994,FALSE,,,24673.45265,115.1988943
703,24676.55078,115.9838111,TRUE,,,24673.45265,115.4567253
704,24673.45313,115.7374735,FALSE,,,24673.45265,115.7374746
705,24673.45313,115.9952995,FALSE,,,24673.45265,115.9953056
706,24671.82031,115.9724047,TRUE,,,24682.60792,116.2474071
707,24682.60742,116.5052414,FALSE,,,24682.60792,116.5052381
708,24682.60742,116.7573437,FALSE,,,24682.60792,116.7573395
709,24673.45313,117.0151697,FALSE,,,24673.45265,117.0151705
710,24673.45313,117.278733,FALSE,,,24673.45265,117.2787311
711,24682.60742,117.5480201,FALSE,,,24682.60792,117.5480212
712,24682.60742,117.805846,FALSE,,,24682.60792,117.8058523
713,24682.60742,118.0579483,FALSE,,,24682.60792,118.0579537
714,24682.60742,118.3100506,FALSE,,,24682.60792,118.3100551
715,24673.45313,118.5678903,FALSE,,,24673.45265,118.5678861
716,24673.45313,118.8371773,FALSE,,,24673.45265,118.8371763
717,24673.45313,119.0950033,FALSE,,,24673.45265,119.0950073
718,24682.60742,119.3471056,FALSE,,,24682.60792,119.3471087
719,24673.45313,119.5992078,FALSE,,,24673.45265,119.5992102
720,24673.45313,119.8455864,FALSE,,,24673.45265,119.845582
721,24673.45313,120.1148735,FALSE,,,24673.45265,120.1148722
722,24673.45313,120.3784368,FALSE,,,24673.45265,120.3784328
723,24673.45313,120.6477238,FALSE,,,24673.45265,120.6477229
724,24673.45313,120.9055498,FALSE,,,24673.45265,120.9055539
725,24673.45313,121.1576521,FALSE,,,24673.45265,121.1576554
726,24673.45313,121.3982933,FALSE,,,24673.45265,121.3982976
727,24673.45313,121.667594,FALSE,,,24673.45265,121.6675878
728,24673.45313,121.92542,FALSE,,,24673.45265,121.9254188
729,24673.45313,122.1889833,FALSE,,,24673.45265,122.1889794
730,24673.48633,122.458284,TRUE,,,24673.45265,122.4353512
731,24673.45313,122.6874506,FALSE,,,24673.45265,122.6874527
732,24673.45313,122.9395528,FALSE,,,24673.45265,122.9395541
733,24673.45313,123.1973788,FALSE,,,24673.45265,123.1973851
734,24673.45313,123.4666795,FALSE,,,24673.45265,123.4666753
735,24673.45313,123.7187818,FALSE,,,24673.45265,123.7187767
736,24673.45313,123.959423,FALSE,,,24673.45265,123.959419
737,24673.45313,124.2057879,FALSE,,,24673.45265,124.2057908
