,Unnamed: 0,chicagolocaltime,TimeTag,IDCode,ConfigCount,State,Frequency,DFrequency,Magnitude01,Angle01,Magnitude02,Angle02,Magnitude03,Angle03,Magnitude04,Angle04,Magnitude05,Angle05,Magnitude06,Angle06,Magnitude07,Angle07,Magnitude08,Angle08,Magnitude09,Angle09,Magnitude10,Angle10,Magnitude11,Angle11,Magnitude12,Angle12,Magnitude13,Angle13,Magnitude14,Angle14,Magnitude15,Angle15,Magnitude16,Angle16,DIModule01
897,897,2014-01-28 18:00:28.533000000,2014-01-28 23:00:28.533000000,8,22,4096,60.048,-0.001,24755.850080000004,165.36707883065822,24810.781700000003,45.18918130196803,24874.86859,-74.83401762203681,0,0,0,0,0,0,415.64608,116.44794228238852,445.85824,-0.2119943841984046,462.33760000000007,-124.68134579841843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,898,2014-01-28 18:00:28.550000000,2014-01-28 23:00:28.550000000,8,22,4096,60.045,-0.003,24765.005350000003,165.64782815027232,24810.781700000003,45.46993062158214,24884.02386,-74.55326830242272,0,0,0,0,0,0,416.1038400000001,116.8547423169314,446.316,0.0,461.87984000000006,-124.3604894331452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,899,2014-01-28 18:00:28.567000000,2014-01-28 23:00:28.567000000,8,22,4096,60.045,0.0,24765.005350000003,165.9171183139838,24810.781700000003,45.744950363244925,24884.02386,-74.27251898280862,0,0,0,0,0,0,414.73056,117.02662965547066,444.94272,0.2578310078088704,460.96432,-124.19433167255724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,900,2014-01-28 18:00:28.583000000,2014-01-28 23:00:28.583000000,8,22,4096,60.045,0.0,24765.005350000003,166.1864084776953,24810.781700000003,46.00851094900512,24884.02386,-74.00322881909713,0,0,0,0,0,0,418.8504,117.404781800257,447.68928000000005,0.7047380880109126,465.08416000000005,-123.56407809791334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,901,2014-01-28 18:00:28.600000000,2014-01-28 23:00:28.600000000,8,22,4096,60.045,0.0,24765.005350000003,166.4671577973094,24810.781700000003,46.29498984657052,24884.02386,-73.72247949948304,0,0,0,0,0,0,416.1038400000001,117.59958745060148,446.316,0.8479775367936184,462.79536,-123.58126683176728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,902,2014-01-28 18:00:28.617000000,2014-01-28 23:00:28.617000000,8,22,4096,60.047,0.002,24765.005350000003,166.73644796102087,24819.93697,46.57000958823331,24884.02386,-73.46464849167414,0,0,0,0,0,0,418.39264,118.07514242056006,448.6048,1.2662367272391193,464.16864,-123.14008932951651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,903,2014-01-28 18:00:28.633000000,2014-01-28 23:00:28.633000000,8,22,4096,60.046,-0.001,24765.005350000003,167.00573812473235,24810.781700000003,46.8392997519448,24884.02386,-73.18389917206005,0,0,0,0,0,0,414.2728,118.13816777802444,445.85824,1.3865578642165923,461.4220800000001,-123.20311468698092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
904,904,2014-01-28 18:00:28.650000000,2014-01-28 23:00:28.650000000,8,22,4096,60.044,-0.002,24765.005350000003,167.27502828844385,24810.781700000003,47.09713075975368,24884.02386,-72.91460900834856,0,0,0,0,0,0,418.8504,118.59653401412912,449.06256,1.8162762105647097,465.08416000000005,-122.5556723784831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,905,2014-01-28 18:00:28.667000000,2014-01-28 23:00:28.667000000,8,22,4096,60.043,-0.001,24765.005350000003,167.55004803010664,24810.781700000003,47.36642092346516,24884.02386,-72.63385968873446,0,0,0,0,0,0,416.56160000000006,118.69966641725266,447.68928000000005,1.97670439320134,463.71088,-122.59004984619096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,906,2014-01-28 18:00:28.683000000,2014-01-28 23:00:28.683000000,8,22,4096,60.045,0.002,24765.005350000003,167.81933819381814,24810.781700000003,47.635711087176645,24884.02386,-72.37029910297427,0,0,0,0,0,0,418.39264,119.05490025023376,449.97808,2.6184171237478626,467.83072,-122.09157656442711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,907,2014-01-28 18:00:28.700000000,2014-01-28 23:00:28.700000000,8,22,4096,60.047,0.002,24765.005350000003,168.10581709138356,24810.781700000003,47.92791956269337,24884.02386,-72.09527936131148,0,0,0,0,0,0,415.18832,119.04917067228246,444.94272,2.4751776749651566,461.87984000000006,-122.02282162901145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,908,2014-01-28 18:00:28.717000000,2014-01-28 23:00:28.717000000,8,22,4096,60.047,0.0,24765.005350000003,168.36937767714372,24819.93697,48.18575057050224,24884.02386,-71.83171877555131,0,0,0,0,0,0,414.2728,119.47888901863055,444.94272,2.8590593977028083,461.87984000000006,-121.67331737398165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,909,2014-01-28 18:00:28.733000000,2014-01-28 23:00:28.733000000,8,22,4096,60.045,-0.002,24755.850080000004,168.63866784085522,24810.781700000003,48.46649989011634,24884.02386,-71.5509694559372,0,0,0,0,0,0,411.06848,119.6278580453646,442.19616,2.939273489021123,457.7600000000001,-121.661858218079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,910,2014-01-28 18:00:28.750000000,2014-01-28 23:00:28.750000000,8,22,4096,60.043,-0.002,24765.005350000003,168.88503969276147,24810.781700000003,48.7186013199739,24884.02386,-71.29313844812833,0,0,0,0,0,0,416.56160000000006,120.23519330820326,446.77376,3.4778538164440973,462.79536,-120.9628497080194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,911,2014-01-28 18:00:28.767000000,2014-01-28 23:00:28.767000000,8,22,4096,60.042,-0.001,24765.005350000003,169.16005943442426,24810.781700000003,48.98789148368538,24884.02386,-71.02384828441686,0,0,0,0,0,0,416.56160000000006,120.25811162000848,445.85824,3.53514959595718,462.79536,-120.79096236948016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,912,2014-01-28 18:00:28.783000000,2014-01-28 23:00:28.783000000,8,22,4096,60.045,0.003,24765.005350000003,169.42934959813576,24810.781700000003,49.25718164739688,24884.02386,-70.75455812070537,0,0,0,0,0,0,417.93488,120.70501870021052,448.14704000000006,4.045082033623612,465.08416000000005,-120.4128102246938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,913,2014-01-28 18:00:28.800000000,2014-01-28 23:00:28.800000000,8,22,4096,60.045,0.0,24765.005350000003,169.69863976184723,24810.781700000003,49.526471811108365,24884.02386,-70.49099753494518,0,0,0,0,0,0,416.1038400000001,120.83679899309062,446.77376,4.1482144367471605,462.79536,-120.34405528927812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,914,2014-01-28 18:00:28.817000000,2014-01-28 23:00:28.817000000,8,22,4096,60.044,-0.001,24755.850080000004,169.9564707696561,24810.781700000003,49.79003239686854,24874.86859,-70.23316652713632,0,0,0,0,0,0,418.8504,121.26651733943874,449.06256,4.549284893338736,465.54192000000006,-119.8455820075143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,915,2014-01-28 18:00:28.833000000,2014-01-28 23:00:28.833000000,8,22,4096,60.045,0.001,24755.850080000004,170.2372200892702,24810.781700000003,50.065052138531335,24874.86859,-69.94095805161959,0,0,0,0,0,0,417.01936,121.38683847641622,446.77376,4.658146874413593,463.25312,-119.75390876029336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,916,2014-01-28 18:00:28.850000000,2014-01-28 23:00:28.850000000,8,22,4096,60.046,0.001,24755.850080000004,170.50651025298168,24801.62643,50.32861272429152,24874.86859,-69.67166788790811,0,0,0,0,0,0,418.8504,121.77644977710516,450.8936000000001,5.437369475791512,468.74624000000006,-119.33564956984787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,917,2014-01-28 18:00:28.867000000,2014-01-28 23:00:28.867000000,8,22,4096,60.045,-0.001,24765.005350000003,170.7758004166932,24801.62643,50.597902888003,24874.86859,-69.390918568294,0,0,0,0,0,0,417.01936,121.9999033172062,449.52032,5.488935677353287,466.45744,-119.25543547852956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,918,2014-01-28 18:00:28.883000000,2014-01-28 23:00:28.883000000,8,22,4096,60.044,-0.001,24755.850080000004,171.03936100245335,24801.62643,50.86719305171449,24874.86859,-69.13308756048514,0,0,0,0,0,0,418.39264,122.22908643525852,449.52032,5.76968499696739,467.37296,-118.87155375579192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,919,2014-01-28 18:00:28.900000000,2014-01-28 23:00:28.900000000,8,22,4096,60.046,0.002,24755.850080000004,171.32011032206745,24801.62643,51.14794237132859,24874.86859,-68.87525655267626,0,0,0,0,0,0,411.984,122.25773432501506,444.48496000000006,5.815521620577856,460.96432,-119.02052278252592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,920,2014-01-28 18:00:28.917000000,2014-01-28 23:00:28.917000000,8,22,4096,60.045,-0.001,24755.850080000004,171.5550230180711,24801.62643,51.38858464528354,24874.86859,-68.6231551228187,0,0,0,0,0,0,413.35728000000006,122.77912591858411,446.77376,6.268158278731208,462.79536,-118.63091148183696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,921,2014-01-28 18:00:28.933000000,2014-01-28 23:00:28.933000000,8,22,4096,60.041,-0.004,24755.850080000004,171.81858360383129,24792.47116,51.64641565309241,24865.713320000003,-68.35386495910721,0,0,0,0,0,0,413.81504,123.06560481614952,446.77376,6.497341396783536,462.79536,-118.31005511656367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,922,2014-01-28 18:00:28.950000000,2014-01-28 23:00:28.950000000,8,22,4096,60.042,0.001,24755.850080000004,172.08787376754276,24792.47116,51.915705816803886,24865.713320000003,-68.09030437334704,0,0,0,0,0,0,414.2728,123.3864611814228,447.2315200000001,6.846845651813338,463.71088,-117.9720100174365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,923,2014-01-28 18:00:28.967000000,2014-01-28 23:00:28.967000000,8,22,4096,60.044,0.002,24737.53954,172.34570477535163,24792.47116,52.17926640256408,24865.713320000003,-67.82101420963555,0,0,0,0,0,0,414.73056,123.5354302081568,446.316,7.0244625683038935,463.25312,-117.65115365216325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,924,2014-01-28 18:00:28.983000000,2014-01-28 23:00:28.983000000,8,22,4096,60.045,0.001,24737.53954,172.60926536111182,24792.47116,52.44855656627556,24865.713320000003,-67.56318320182667,0,0,0,0,0,0,417.47712,123.98806686631016,449.52032,7.494287960311168,466.45744,-117.21570572786382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,925,2014-01-28 18:00:29,2014-01-28 23:00:29,8,22,4096,60.044,-0.001,24737.53954,172.8785555248233,24792.47116,52.70638757408443,24865.713320000003,-67.31108177196911,0,0,0,0,0,0,417.01936,124.0854696914824,448.6048,7.585961207532099,465.99968,-117.08392543498373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,926,2014-01-28 18:00:29.017000000,2014-01-28 23:00:29.017000000,8,22,4096,60.011,-0.033,24737.53954,172.6780202965275,24792.47116,52.494393189886026,24865.713320000003,-67.5116170002649,0,0,0,0,0,0,418.8504,124.1599542048494,451.35136000000006,7.419803446944162,466.9152,-117.21570572786382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,927,2014-01-28 18:00:29.033000000,2014-01-28 23:00:29.033000000,8,22,4096,60.004,-0.007,24737.53954,172.947310460239,24783.31589,52.77514250950013,24856.558050000003,-67.2308676806508,0,0,0,0,0,0,417.01936,124.25735703002164,449.06256,7.48855838235986,464.16864,-117.10111416883764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,928,2014-01-28 18:00:29.050000000,2014-01-28 23:00:29.050000000,8,22,4096,60.037,0.033,24737.53954,173.20514146804788,24783.31589,53.03870309526031,24865.713320000003,-66.96157751693931,0,0,0,0,0,0,418.39264,124.51518803783053,449.06256,7.855251371243587,465.99968,-116.66566624453824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,929,2014-01-28 18:00:29.067000000,2014-01-28 23:00:29.067000000,8,22,4096,60.046,0.009,24737.53954,173.485890787662,24783.31589,53.319452414874405,24865.713320000003,-66.68082819732521,0,0,0,0,0,0,415.18832,124.54956550553835,445.40048,7.987031664123676,462.79536,-116.5739929973173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,930,2014-01-28 18:00:29.083000000,2014-01-28 23:00:29.083000000,8,22,4096,60.046,0.0,24737.53954,173.74945137342215,24783.31589,53.57728342268328,24865.713320000003,-66.42299718951634,0,0,0,0,0,0,416.1038400000001,124.95636554008124,447.68928000000005,8.468316212033566,464.6264000000001,-116.20157043048226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,931,2014-01-28 18:00:29.100000000,2014-01-28 23:00:29.100000000,8,22,4096,60.045,-0.001,24737.53954,174.01874153713365,24783.31589,53.84657358639477,24856.558050000003,-66.16516618170746,0,0,0,0,0,0,413.35728000000006,125.10533456681526,444.94272,8.5599894592545,461.4220800000001,-116.0927084494074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,932,2014-01-28 18:00:29.117000000,2014-01-28 23:00:29.117000000,8,22,4096,60.045,0.0,24737.53954,174.2765725449425,24783.31589,54.09867501625233,24856.558050000003,-65.89014644004467,0,0,0,0,0,0,415.64608,125.5579712249686,446.77376,8.978248649700001,463.25312,-115.64007179125406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,933,2014-01-28 18:00:29.133000000,2014-01-28 23:00:29.133000000,8,22,4096,60.042,-0.003,24737.53954,174.54013313070269,24783.31589,54.36796517996382,24856.558050000003,-65.62085627633319,0,0,0,0,0,0,413.81504,125.72985856350786,445.40048,9.029814851261774,460.96432,-115.57131685583836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,934,2014-01-28 18:00:29.150000000,2014-01-28 23:00:29.150000000,8,22,4096,60.04,-0.002,24737.53954,174.77504582670633,24774.16062,54.62006660982138,24856.558050000003,-65.37448442442694,0,0,0,0,0,0,416.56160000000006,126.1767656437099,448.14704000000006,9.505369821220356,464.16864,-115.14159850949024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,935,2014-01-28 18:00:29.167000000,2014-01-28 23:00:29.167000000,8,22,4096,60.043,0.003,24737.53954,175.05579514632043,24783.31589,54.88935677353288,24856.558050000003,-65.10519426071545,0,0,0,0,0,0,414.2728,126.26843889093082,445.85824,9.597043068441288,461.87984000000006,-115.00408863865884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,936,2014-01-28 18:00:29.183000000,2014-01-28 23:00:29.183000000,8,22,4096,60.047,0.004,24728.38427,175.3193557320806,24783.31589,55.147187781341735,24856.558050000003,-64.85309283085789,0,0,0,0,0,0,417.01936,126.69815723727896,449.06256,10.17573044152342,465.54192000000006,-114.57437029231072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,937,2014-01-28 18:00:29.200000000,2014-01-28 23:00:29.200000000,8,22,4096,60.045,-0.002,24728.38427,175.5886458957921,24783.31589,55.41647794505322,24856.558050000003,-64.57234351124379,0,0,0,0,0,0,417.47712,126.8070192183538,447.68928000000005,10.21583748718258,465.08416000000005,-114.282161816794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,938,2014-01-28 18:00:29.217000000,2014-01-28 23:00:29.217000000,8,22,4096,60.043,-0.002,24728.38427,175.84647690360097,24783.31589,55.680038530813405,24856.558050000003,-64.32024208138621,0,0,0,0,0,0,419.30816,127.30549250011762,451.35136000000006,10.708581190995089,467.83072,-113.96130545152074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,939,2014-01-28 18:00:29.233000000,2014-01-28 23:00:29.233000000,8,22,4096,60.044,0.001,24737.53954,176.12722622321508,24783.31589,55.949328694524894,24856.558050000003,-64.04522233972342,0,0,0,0,0,0,417.93488,127.29976292216632,447.2315200000001,10.56534174221238,463.71088,-113.7951476909328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,940,2014-01-28 18:00:29.250000000,2014-01-28 23:00:29.250000000,8,22,4096,60.044,0.0,24737.53954,176.38505723102395,24783.31589,56.218618858236376,24856.558050000003,-63.77020259806064,0,0,0,0,0,0,417.01936,127.65499675514742,448.6048,11.046626290122273,465.08416000000005,-113.5716941508318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,941,2014-01-28 18:00:29.267000000,2014-01-28 23:00:29.267000000,8,22,4096,60.044,0.0,24737.53954,176.6486178167841,24783.31589,56.47644986604525,24856.558050000003,-63.51237159025176,0,0,0,0,0,0,416.1038400000001,127.62634886539088,444.94272,11.115381225537972,463.25312,-113.28521525326636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,942,2014-01-28 18:00:29.283000000,2014-01-28 23:00:29.283000000,8,22,4096,60.046,0.002,24728.38427,176.906448824593,24783.31589,56.745740029756725,24856.558050000003,-63.271729316296806,0,0,0,0,0,0,417.01936,128.0446080558364,446.316,11.585206617545246,464.6264000000001,-112.90133353052872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,943,2014-01-28 18:00:29.300000000,2014-01-28 23:00:29.300000000,8,22,4096,60.045,-0.001,24728.38427,177.17000941035317,24783.31589,56.9978414596143,24856.558050000003,-63.002439152585325,0,0,0,0,0,0,415.18832,128.36546442110964,446.316,11.814389735597576,463.25312,-112.81538986125908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,944,2014-01-28 18:00:29.317000000,2014-01-28 23:00:29.317000000,8,22,4096,60.043,-0.002,24728.38427,177.42784041816205,24774.16062,57.25567246742317,24856.558050000003,-62.73314898887384,0,0,0,0,0,0,415.64608,128.70923909818814,447.2315200000001,12.118057367016911,463.71088,-112.5403701195963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,945,2014-01-28 18:00:29.333000000,2014-01-28 23:00:29.333000000,8,22,4096,60.041,-0.002,24737.53954,177.6856714259709,24774.16062,57.51923305318335,24856.558050000003,-62.47531798106497,0,0,0,0,0,0,414.73056,128.87539685877607,445.40048,12.249837659897,461.87984000000006,-112.29399826769006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,946,2014-01-28 18:00:29.350000000,2014-01-28 23:00:29.350000000,8,22,4096,60.041,0.0,24728.38427,177.93777285582848,24774.16062,57.77706406099222,24856.558050000003,-62.22321655120741,0,0,0,0,0,0,417.47712,129.22490111380588,449.52032,12.86863207863829,467.37296,-111.9101165449524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,947,2014-01-28 18:00:29.367000000,2014-01-28 23:00:29.367000000,8,22,4096,60.044,0.003,24728.38427,178.20706301953996,24774.16062,58.034895068801085,24856.558050000003,-61.95392638749592,0,0,0,0,0,0,417.01936,129.3967884523451,447.2315200000001,12.857172922735671,464.6264000000001,-111.68093342690008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,948,2014-01-28 18:00:29.383000000,2014-01-28 23:00:29.383000000,8,22,4096,60.046,0.002,24728.38427,178.47635318325143,24774.16062,58.3156443884152,24856.558050000003,-61.69036580173574,0,0,0,0,0,0,417.01936,129.67753777195924,448.14704000000006,13.155110976203702,465.54192000000006,-111.46320946475036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,949,2014-01-28 18:00:29.400000000,2014-01-28 23:00:29.400000000,8,22,4096,60.046,0.0,24728.38427,178.75710250286554,24783.31589,58.58493455212668,24856.558050000003,-61.421075638024256,0,0,0,0,0,0,417.01936,129.98693498132988,446.77376,13.39002367220734,464.16864,-111.085057319964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950,950,2014-01-28 18:00:29.417000000,2014-01-28 23:00:29.417000000,8,22,4096,60.044,-0.002,24728.38427,179.0092039327231,24774.16062,58.84849513788686,24856.558050000003,-61.163244630215374,0,0,0,0,0,0,417.93488,130.40519417177538,449.06256,13.676502569772753,465.08416000000005,-110.84441504600906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,951,2014-01-28 18:00:29.433000000,2014-01-28 23:00:29.433000000,8,22,4096,60.042,-0.002,24728.38427,179.2784940964346,24774.16062,59.106326145695725,24856.558050000003,-60.893954466503885,0,0,0,0,0,0,419.7659200000001,130.45676037333715,447.68928000000005,13.80828286265284,465.54192000000006,-110.36313049809918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,952,2014-01-28 18:00:29.450000000,2014-01-28 23:00:29.450000000,8,22,4096,60.043,0.001,24728.38427,179.53632510424347,24774.16062,59.36988673145592,24856.558050000003,-60.63039388074372,0,0,0,0,0,0,415.18832,130.7088618031947,446.316,14.106220916120868,462.79536,-110.49491079097926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,953,2014-01-28 18:00:29.467000000,2014-01-28 23:00:29.467000000,8,22,4096,60.044,0.001,24728.38427,179.78842653410103,24774.16062,59.62771773926477,24856.558050000003,-60.37256287293485,0,0,0,0,0,0,415.18832,131.01825901256535,446.77376,14.409888547540206,463.25312,-110.21416147136516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,954,2014-01-28 18:00:29.483000000,2014-01-28 23:00:29.483000000,8,22,4096,60.044,0.0,24728.38427,-179.93166598288374,24774.16062,59.897007902976256,24856.558050000003,-60.114731865125975,0,0,0,0,0,0,415.18832,131.28754917627683,446.77376,14.679178711251692,463.25312,-110.025085398972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,955,2014-01-28 18:00:29.500000000,2014-01-28 23:00:29.500000000,8,22,4096,60.046,0.002,24728.38427,-179.66237581917224,24774.16062,60.15483891078513,24856.558050000003,-59.84544170141449,0,0,0,0,0,0,414.2728,131.5453801840857,445.85824,14.885443517498787,461.4220800000001,-109.71568818960137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,956,2014-01-28 18:00:29.517000000,2014-01-28 23:00:29.517000000,8,22,4096,60.044,-0.002,24728.38427,-179.40454481136337,24774.16062,60.429858652447926,24838.24751,-59.57042195975169,0,0,0,0,0,0,416.1038400000001,131.9693689524825,448.14704000000006,15.257866084333823,463.71088,-109.36045435662024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,957,2014-01-28 18:00:29.533000000,2014-01-28 23:00:29.533000000,8,22,4096,60.043,-0.001,24728.38427,-179.1409842256032,24774.16062,60.699148816159415,24856.558050000003,-59.30113179604021,0,0,0,0,0,0,417.93488,132.11833797921653,447.2315200000001,15.458401312629611,464.16864,-108.93073601027211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
958,958,2014-01-28 18:00:29.550000000,2014-01-28 23:00:29.550000000,8,22,4096,60.044,0.001,24728.38427,-178.8716940618917,24774.16062,60.95697982396829,24856.558050000003,-59.05475994413396,0,0,0,0,0,0,415.64608,132.34752109726887,446.77376,15.779257677902873,463.71088,-108.81041487329465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,959,2014-01-28 18:00:29.567000000,2014-01-28 23:00:29.567000000,8,22,4096,60.045,0.001,24719.229000000003,-178.61386305408286,24774.16062,61.21481083177716,24838.24751,-58.791199358373774,0,0,0,0,0,0,414.2728,132.5079492799055,444.94272,15.939685860539504,461.87984000000006,-108.62133880090148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,960,2014-01-28 18:00:29.583000000,2014-01-28 23:00:29.583000000,8,22,4096,60.045,0.0,24719.229000000003,-178.34457289037135,24774.16062,61.478371417537325,24838.24751,-58.533368350564906,0,0,0,0,0,0,416.56160000000006,132.90901973649707,447.2315200000001,16.346485895082388,464.16864,-108.24318665611511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
