index,magnitude,phase_angle,is_predicted
2938,24838.248046875,0.3896113058542904,False
2939,24838.248046875,0.6646310338993958,False
2940,24838.248046875,0.9682986297163712,False
2941,24838.248046875,1.2375888695844672,False
2942,24838.248046875,1.5297972756040124,False
2943,24856.55859375,1.8162762201269744,False
2944,24856.55859375,2.1084847328682255,False
2945,24838.248046875,2.37777475929291,False
2946,24838.248046875,2.6585241355975833,False
2947,24838.248046875,2.94500297339884,False
2948,24838.248046875,3.225752349703513,False
2949,24838.2109375,3.500779521587597,True
2950,24838.248046875,3.8044397002460206,False
2951,24838.248046875,4.0851890765506935,False
2952,24836.349609375,4.0680282262610366,True
2953,24838.248046875,4.646687829160041,False
2954,24838.248046875,4.927437205464715,False
2955,24838.248046875,5.208186154882565,False
2956,24838.248046875,5.488941507602762,True
2957,24838.248046875,5.775414582431906,False
2958,24829.091796875,6.05616395873658,False
2959,24829.091796875,6.336913335041253,False
2960,24829.091796875,6.617662711345926,False
2961,24829.091796875,6.898411660763777,False
2962,24829.091796875,7.179161463955274,False
2963,24829.091796875,7.465640088313118,False
2964,24829.091796875,7.757848387610958,False
2965,24829.091796875,8.027138840922465,False
2966,24829.091796875,7.849521479103577,False
2967,24829.091796875,8.124541607355079,False
2968,24829.091796875,8.405290556772929,False
2969,24829.091796875,8.674581010084436,False
2970,24829.091796875,8.966789309382277,False
2971,24829.091796875,9.236079762693784,False
2972,24819.9375,9.505370216005291,False
2973,24819.9375,9.786119165423141,False
2974,24829.1640625,10.078021813755623,True
2975,24829.091796875,10.376265438958814,False
2976,24829.091796875,10.657015242150312,False
2977,24829.091796875,10.94922354144815,False
2978,24829.091796875,11.229972490866,False
2979,24829.091796875,11.504992619117504,False
2980,24829.091796875,11.814389943235327,False
2981,24829.091796875,12.106598242533165,False
2982,24829.091796875,12.398806541831004,False
2983,24838.248046875,12.696744516068838,False
2984,24829.091796875,12.988952815366677,False
2985,24829.091796875,13.275432293498168,False
2986,24838.248046875,13.567640592796007,False
2987,24838.248046875,13.865578567033841,False
2988,24838.248046875,14.146328370225337,False
2989,24838.248046875,14.449996019403166,False
2990,24838.248046875,14.747933993641,False
2991,24838.208984375,15.040151684448947,True
2992,24838.248046875,15.338079413403026,False
2993,24838.248046875,15.624559745308163,False
2994,24838.248046875,15.916767190832356,False
2995,24838.248046875,16.208976343903842,False
2996,24856.55859375,16.48972614709534,False
2997,24838.248046875,16.776204771453184,False
2998,24838.248046875,17.068412216977375,False
2999,24856.59375,17.365709860980523,True
3000,24856.55859375,17.647099994406705,False
3001,24838.248046875,17.93930914747819,False
3002,24856.55859375,18.22578777183604,False
3003,24856.55859375,18.51799521736023,False
3004,24838.2890625,18.8165854746638,True
3005,24838.248046875,19.085223644909572,False
3006,24805.17578125,19.92925231876285,True
3007,24838.248046875,19.658182601172555,False
3008,24838.248046875,19.9446612255304,False
3009,24838.248046875,20.23686867105459,False
3010,24838.248046875,20.51761847424609,False
3011,24856.55859375,20.81555644848392,False
3012,24893.294921875,21.129992744661923,True
3013,24948.576171875,21.46016579668763,True
3014,24838.248046875,21.686453378984737,False
3015,24838.248046875,21.978660824508932,False
3016,24838.248046875,22.25941062770043,False
3017,24838.17578125,22.52871132629569,True
3018,24837.958984375,22.78656975048389,True
3019,24837.533203125,23.032999560643365,True
3020,24838.248046875,23.36521825432549,False
3021,24838.248046875,23.628779886470653,False
3022,24856.55859375,23.909527982114856,False
3023,24893.2890625,24.20681025819237,True
3024,24838.248046875,24.476756409664198,False
3025,24838.248046875,24.757506212855695,False
3026,24838.248046875,24.579888851036806,False
3027,24838.248046875,24.84917930434831,False
3028,24838.248046875,25.11846975765982,False
3029,24838.248046875,25.38776021097133,False
3030,24838.248046875,25.668510014162823,False
3031,24838.3203125,25.960724289876186,True
3032,24838.248046875,26.207089213238547,False
3033,24838.248046875,26.499298366310033,False
3034,24838.248046875,26.76858881962154,False
3035,24838.248046875,27.055067443979386,False
3036,24838.248046875,27.335817247170883,False
3037,24838.248046875,27.605105992935098,False
3038,24838.177734375,27.8629405114612,True
3039,24829.091796875,28.137958078391765,False
3040,24838.248046875,28.418706174035968,False
3041,24829.091796875,28.687996627347477,False
3042,24829.091796875,28.957287080658983,False
3043,24829.091796875,29.22657753397049,False
3044,24829.091796875,29.495867987282,False
3045,24829.091796875,29.776616082926203,False
3046,24829.091796875,30.045906536237712,False
3047,24829.091796875,30.326654631881915,False
3048,24829.091796875,30.595945085193424,False
3049,24829.091796875,30.86523553850493,False
3050,24829.091796875,31.128795463102797,False
3051,24829.091796875,31.409546973841586,False
3052,24829.091796875,31.68456454077215,False
3053,24829.091796875,31.959585522797298,False
3054,24819.9375,32.22887597610881,False
3055,24819.9375,32.50962407175301,False
3056,24829.091796875,32.784645053778156,False
3057,24819.9375,33.06539314942236,False
3058,24819.9375,33.328956489114816,False
3059,24819.9375,33.59824352733174,False
3060,24819.9375,33.85607633831055,False
3061,24819.9375,34.125366791622056,False
3062,24819.9375,34.39465724493356,False
3063,24819.9375,34.66967481186413,False
3064,24819.97265625,34.950426322602915,True
3065,24810.78125,35.18533701872717,False
3066,24810.78125,35.46608852946596,False
3067,24810.78125,35.746836625110156,False
3068,24810.78125,36.02758813584895,True
3069,24810.78125,36.27968700301953,False
3070,24810.78125,36.537519813998344,False
3071,24810.78125,36.79534920988257,False
3072,24810.78125,37.06463966319408,False
3073,24810.78125,37.35684881626557,False
3074,24810.78125,37.626139269577074,False
3075,24810.78125,37.90688736522128,False
3076,24810.78125,38.19909651829276,False
3077,24810.78125,38.47984461393697,False
3078,24810.78125,38.754865595962116,False
3079,24810.78125,39.02988657798726,False
3080,24810.78125,39.30491439020158,True
3081,24810.78125,39.59711329798931,False
3082,24819.9375,39.8893224510608,False
3083,24819.9375,40.17580107541864,False
3084,24819.9375,40.46801022849013,False
3085,24819.974609375,40.765956740464425,True
3086,24819.9375,40.58833084090907,False
3087,24819.9375,40.886267107599615,False
3088,24819.9375,41.1784762606711,False
3089,24819.9375,41.4592243563153,False
3090,24819.9375,41.73997586705409,False
3091,24819.9375,42.02645449141194,False
3092,24819.9375,42.31866364448342,False
3093,24819.9375,42.60514226884127,False
3094,24819.9375,42.88589036448547,False
3095,24819.9375,43.18955715988965,False
3096,24819.9375,43.47603919934208,False
3097,24829.091796875,43.76824493731898,False
3098,24829.091796875,44.07764226143681,False
3099,24829.091796875,44.36985141450829,False
3100,24829.091796875,44.65633003886614,False
3101,24829.091796875,44.94853919193762,False
3102,24829.091796875,45.24647545862816,False
3103,24838.248046875,45.54441514041329,False
3104,24838.248046875,45.836624293484775,False
3105,24838.248046875,46.128833446556264,False
3106,24838.248046875,46.415312070914105,False
3107,24838.248046875,46.72470939503193,False
3108,24838.408203125,47.057032249098896,True
3109,24838.248046875,47.314854814793954,False
3110,24838.248046875,47.60706396786544,False
3111,24838.248046875,47.88781206350964,False
3112,24838.248046875,48.18002121658113,False
3113,24838.248046875,48.45504219860628,False
3114,24838.248046875,48.74724793658318,False
3115,24838.248046875,49.02799944732197,False
3116,24838.248046875,49.314478071679815,False
3117,24838.248046875,49.6066872247513,False
3118,24838.248046875,49.90462349144184,False
3119,24838.248046875,50.19683264451333,False
3120,24838.248046875,50.49476891120386,False
3121,24838.248046875,50.77552042194266,False
3122,24838.248046875,51.06772957501414,False
3123,24838.248046875,51.34847767065835,False
3124,24838.248046875,51.62922576630255,False
3125,24838.248046875,51.915704390660395,False
3126,24838.248046875,52.19645590139918,False
3127,24838.248046875,52.47720399704339,False
3128,24829.091796875,52.75795209268759,False
3129,24838.248046875,53.03870360342638,False
3130,24829.091796875,53.33663987011692,False
3131,24801.740234375,53.652447326770805,True
3132,24829.091796875,53.91532764754625,False
3133,24838.248046875,54.19607915828504,False
3134,24854.662109375,54.17894221365748,True
3135,24838.248046875,54.774763520619786,False
3136,24838.248046875,55.07843373111855,False
3137,24838.248046875,55.3649123554764,False
3138,24838.248046875,55.66857915088058,False
3139,24838.248046875,55.95505777523842,False
3140,24838.248046875,56.23580928597721,False
3141,24856.55859375,56.539476081381395,False
3142,24893.3359375,56.8653444066827,True
3143,24856.55859375,57.13535202985706,False
3144,24856.55859375,57.416100125501266,False
3145,24838.248046875,57.68539399390736,False
3146,24856.55859375,57.524959680492934,False
3147,24838.248046875,57.79998407761266,False
3148,24838.248046875,58.08646270197051,False
3149,24838.248046875,58.36721079761471,False
3150,24838.248046875,58.6594199506862,False
3151,24838.248046875,58.934437517616765,False
3152,24838.248046875,59.22664667068825,False
3153,24838.248046875,59.50739476633245,False
3154,24838.248046875,59.799603919403935,False
3155,24838.32421875,60.10328096009187,True
3156,24838.248046875,60.34964588345424,False
3157,24838.248046875,60.61893292167116,False
3158,24836.53125,60.607492354811384,True
3159,24838.248046875,61.209081756527766,False
3160,24838.248046875,61.5070214383129,False
3161,24838.248046875,61.77630847652982,False
3162,24838.248046875,62.079978687028586,False
3163,24838.248046875,62.35499625395915,False
3164,24838.248046875,62.658666464457916,False
3165,24838.248046875,62.92795350267484,False
3166,24838.248046875,63.20870159831904,False
3167,24829.091796875,63.47799546672513,False
3168,24829.091796875,63.747282504942056,False
3169,24838.248046875,64.0162690148355,True
3170,24829.091796875,64.29732446899236,False
3171,24829.091796875,64.57807256463656,False
3172,24829.091796875,64.85882066028076,False
3173,24829.091796875,65.13956875592497,False
3174,24829.091796875,65.42604738028281,False
3175,24829.091796875,65.71825653335429,False
3176,24829.091796875,66.00473515771215,False
3177,24829.091796875,66.27975955483187,False
3178,24829.091796875,66.57769240642783,False
3179,24829.091796875,66.8584473322612,False
3180,24838.248046875,67.15638018385717,False
3181,24829.091796875,67.46005039435593,False
3182,24838.248046875,67.74652901871377,False
3183,24838.248046875,68.0444687004989,False
3184,24838.248046875,68.3481320808085,False
3185,24838.248046875,68.64607176259362,False
3186,24838.208984375,68.93829457604345,True
3187,24838.248046875,69.21902901130932,False
3188,24838.248046875,69.50550763566716,False
3189,24838.248046875,69.78626256150054,False
3190,24856.55859375,70.08992594181012,False
3191,24856.55859375,70.38786562359526,False
3192,24838.2109375,70.68075096539457,True
3193,24856.55859375,70.98946868568997,False
3194,24856.55859375,71.27594731004783,False
3195,24856.55859375,71.56815646311931,False
3196,24856.55859375,71.85463508747715,False
3197,24856.521484375,72.13539001331053,True
3198,24856.41015625,72.41043490099777,True
3199,24856.55859375,72.74845413283253,False
3200,24865.712890625,73.03493275719038,False
3201,24856.55859375,73.32714191026186,False
3202,24865.712890625,73.61934423314418,False
3203,24856.55859375,73.9172839149293,False
3204,24865.712890625,74.21522359671442,False
3205,24865.712890625,74.51889380721319,False
3206,24856.599609375,74.8286360558841,True
3207,24865.712890625,74.62775336220486,False
3208,24865.712890625,74.92569304398998,False
3209,24865.712890625,75.2064411396342,False
3210,24865.712890625,75.47572817785111,False
3211,24865.712890625,75.76793733092259,False
3212,24856.55859375,76.03723119932869,False
3213,24856.55859375,76.33516405092465,False
3214,24865.712890625,76.61591897675802,False
3215,24865.712890625,76.91958235706761,False
3216,24865.712890625,77.1888762254737,False
3217,24865.712890625,77.47535484983156,False
3218,24865.712890625,77.75610294547576,False
3219,24865.67578125,78.0311273425955,True
3220,24865.712890625,78.30614490952605,False
3221,24865.712890625,78.57543194774298,False
3222,24865.712890625,78.83899528743544,False
3223,24865.712890625,79.11974338307964,False
3224,24856.55859375,79.38903042129655,False
3225,24856.55859375,79.67550904565441,False
3226,24865.712890625,79.96771819872589,False
3227,24865.712890625,80.24846629437009,False
3228,24865.712890625,80.53494491872793,False
3229,24865.712890625,80.82715407179943,False
3230,24865.712890625,81.08498688277824,False
3231,24865.712890625,81.36573497842244,False
3232,24865.712890625,81.63502884682853,False
3233,24865.712890625,81.92723799990002,False
3234,24865.712890625,82.18506398068966,False
3235,24865.712890625,82.46581207633386,False
3236,24865.859375,82.7694891170218,True
3237,24865.712890625,83.01585404038416,False
3238,24865.712890625,83.27941738007661,False
3239,24865.712890625,83.56016547572081,False
3240,24865.712890625,83.82945251393774,False
3241,24856.55859375,84.10447691105747,False
3242,24838.287109375,84.38555285578184,True
3243,24856.55859375,84.6545120449186,False
3244,24856.55859375,84.91807538461104,False
3245,24856.55859375,85.18736242282797,False
3246,24856.55859375,85.46811734866135,False
3247,24856.55859375,85.74886544430555,False
3248,24856.55859375,86.02961353994975,True
3249,24856.55859375,86.30463110688032,False
3250,24856.55859375,86.57965550400006,False
3251,24856.55859375,86.8661341283579,False
